,pid,external_pid,age_range,full_date,gender,unix_epoch,page_index,shown_description_pid,shown_description_page_index,shown_description_plot_id,shown_description_description,x,y
998,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",50,0.51
999,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",52,0.56
1000,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",54,0.61
1001,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",57,0.65
1002,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",59,0.69
1003,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",63,0.69
1004,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",63,0.66
1005,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",64,0.75
1006,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",68,0.81
1007,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",72,0.83
1008,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",75,0.85
1009,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",77,0.87
1010,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",80,0.91
1011,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",82,0.91
1012,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",85,0.97
1013,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",85,0.92
1014,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",87,0.88
1015,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",88,0.84
1016,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",89,0.78
1017,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",90,0.74
1018,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",91,0.66
1019,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",91,0.61
1020,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",92,0.55
1021,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",93,0.5
1022,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",93,0.47
1023,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",93,0.43
1024,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",33,0.55
1025,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",47,0.47
1026,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",94,0.36
1027,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",95,0.49
1028,6,-L9r77e4GABvJaBKihi7,26-35,Wed Apr 11 2018 16:53:04 GMT-0700 (Pacific Daylight Time),female,1523490784379,2,3,4,30,"A jagged heartbeat like wave, repeats a pattern that trends lower over time. Starting at halfway goes up a quarter and then peters out a little still going up and then goes more up until somewhat close to top. Dives down closer to bottom but not close to all the way down, comes back up and repeats 5 times.",95,0.52
